English,Manx,Notes
"And, Whosoever shall swear by the altar, it is nothing; but whosoever sweareth by the gift that is upon it, he is guilty.","18 As quoi-erbee looys liorish yn altar, nagh vel eh veg: agh quoi-erbee looys liorish y gioot t’er yn altar, dy vel er coontey choyrt.",
"Ye fools and blind: for whether is greater, the gift, or the altar that sanctifieth the gift?","19 Mee-cheealagh as doal: son quoi smoo ta dy ve soit jeh, yn gioot, ny’n altar ta casherickey yn gioot?",
"Whoso therefore shall swear by the altar, sweareth by it, and by all things thereon.","20 Quoi-erbee er-y-fa shen looys liorish yn altar, t’eh loo liorish yn altar hene, as liorish dy chooilley nhee ta er.",
"And whoso shall swear by the temple, sweareth by it, and by him that dwelleth therein.","21 As quoi-erbee looys liorish y chiamble, t’eh loo liorish y chiamble, as liorishyn ta vaghey ayn.",
"And he that shall swear by heaven, sweareth by the throne of God, and by him that sitteth thereon.","22 As eshyn nee loo liorish niau, t’eh loo liorish stoyl-reeoil Yee, as liorishyn ta ny hoie er.",
"Woe unto you, scribes and Pharisees, hypocrites! for ye pay tithe of mint and anise and cummin, and have omitted the weightier matters of the law, judgment, mercy, and faith: these ought ye to have done, and not to leave the other undone.","23 Smerg diu scruderyn as Phariseeyn, chrauee-oalsey; son ta shiu geeck jaghee jeh myndey, anise as cummin, agh cha vel shiu er chooilleeney currymyn s’ymmyrchee jeh’n leigh, cairys, myghin, as firrinys: ad shoh lhisagh shiu v’er n’yannoo, fegooish y chooid elley y aagail gyn jannoo.",
"Ye blind guides, which strain at a gnat, and swallow a camel.","24 Leeideilee doal, ta carwhillag snemmey erriu, agh sluggee shiu camel.",
"Woe unto you, scribes and Pharisees, hypocrites! for ye make clean the outside of the cup and of the platter, but within they are full of extortion and excess.","25 Smerg diu scruderyn as Phariseeyn, chrauee-oalsey; son ta shiu glenney yn cappan as y claare er cheu-mooie, agh cheu-sthie t’ad laane dy hranlaase as dy neu-heeltys.",
"Thou blind Pharisee, cleanse first that which is within the cup and platter, that the outside of them may be clean also.","26 Pharisee doal, glen hoshiaght shen ny ta cheu-sthie jeh’n chappan as jeh’n chlaare, dy vod yn cheu-mooie oc ve glen myrgeddin.",
"Woe unto you, scribes and Pharisees, hypocrites! for ye are like unto whited sepulchres, which indeed appear beautiful outward, but are within full of dead men’s bones, and of all uncleanness.","27 Smerg diu scruderyn as Phariseeyn, chrauee-oalsey; son ta shiu goll-rish oaiaghyn t’er nyn yiallaghey, ta dy jarroo jeeaghyn aalin er cheu-mooie, agh cheu-sthie t’ad laane dy chraueyn ny merriu, as jeh dy chooilley vroid.",
"Even so ye also outwardly appear righteous unto men, but within ye are full of hypocrisy and iniquity.","28 Shen myr ta shiuish neesht er cheu-mooie cairagh ayns shilley deiney, agh cheu-sthie ta shiu laane dy chraueeaght-oalsey as dy vee-chairys.",
"Woe unto you, scribes and Pharisees, hypocrites! because ye build the tombs of the prophets, and garnish the sepulchres of the righteous,","29 Smerg diu scruderyn as Phariseeyn, chrauee-oalsey; er-y-fa dy vel shiu troggal oaiaghyn ny phadeyryn, as soiaghey magh lhiaghtyn ny deiney cairagh.",
"And say, If we had been in the days of our fathers, we would not have been partakers with them in the blood of the prophets.","30 As gra, Dy beagh shinyn er ve ayns laghyn nyn ayraghyn, cha beagh shin er ve nyn baarteeasyn maroosyn ayns fuill ny phadeyryn.",
"Wherefore ye be witnesses unto yourselves, that ye are the children of them which killed the prophets.","31 Shen-y-fa ta shiu nyn veanishyn diu hene, dy nee yn chloan ocsyn shiu ren ny phadeyryn y varroo.",
Fill ye up then the measure of your fathers.,32 Lhieen-jee seose eisht towse nyn ayraghyn.,
"Ye serpents, ye generation of vipers, how can ye escape the damnation of hell?","33 Shiuish ard-nieughyn, sheeloghe dy ard-nieughyn, kys oddys shiu kerraghey niurin y scapail?",
"Wherefore, behold, I send unto you prophets, and wise men, and scribes: and some of them ye shall kill and crucify; and some of them shall ye scourge in your synagogues, and persecute them from city to city:","34 ¶ Shen-y-fa, cur-my-ner, ta mish coyrt hiu phadeyryn, as deiney creeney, as screeuderyn; as paart jeu nee shiu y varroo as y chrossey, as paart jeu nee shiu y chustey ayns ny quaiyllyn eu, as tranlaase y yannoo orroo veih ard-valley gys ard-valley:",
"That upon you may come all the righteous blood shed upon the earth, from the blood of righteous Abel unto the blood of Zacharias son of Barachias, whom ye slew between the temple and the altar.","35 Dy vod ooilley yn uill chairagh hie er deayrtey er y thalloo tuittym erriu, veih fuill Abel cairagh, gys fuill Zecharias, mac Barachias, Eh ren shiu y varroo eddyr y chiamble as yn altar.",
"Verily I say unto you, All these things shall come upon this generation.","36 Dy firrinagh ta mee gra riu, Dy jig dy chooilley nhee jeu shoh er y cheeloghe shoh.",
"O Jerusalem, Jerusalem, thou that killest the prophets, and stonest them which are sent unto thee, how often would I have gathered thy children together, even as a hen gathereth her chickens under her wings, and ye would not!","37 O Yerusalem, Yerusalem, uss ta marroo ny phadeyryn, as dyn glaghey adsyn t’er nyn goyrt er chag[h]teraght hood, cre cha mennick as va mish booiagh v’er haglym dty chloan cooidjagh, ’naght myr ta kiark goaill stiagh e hein fo my skainyn, as cha nee yn aigney eu ve!",
"Behold, your house is left unto you desolate.","38 Cur-my-ner, ta’n thie eu faagit diu treigit.",
"For I say unto you, Ye shall not see me henceforth, till ye shall say, Blessed is he that cometh in the name of the Lord.","39 Son ta mee gra riu, Nagh vaik shiu mish ny yei shoh, derrey jir shiu, Bannit ta eshyn ta cheet ayns ennym y Chiarn.",
,CAB. XXIV.,
"And Jesus went out, and departed from the temple; and his disciples came to him for to shew him the buildings of the temple.",As hie Yeesey magh as jimmee Eh veih’n chiamble; as haink y vooinjer va sheer geiyrt er huggey dy chur shilley da jeh stooamit y chiamble. ,
"And Jesus said unto them, See ye not all these things? verily I say unto you, There shall not be left here one stone upon another, that shall not be thrown down.","2 As dooyrt Yeesey roo, Nagh vaik shiu ooilley ny reddyn shoh? dy firrinagh ta mee gra riu, Nagh bee faagit un chlagh er clagh elley, nagh bee er ny hilgey sheese.",
"And as he sat upon the mount of Olives, the disciples came unto him privately, saying, Tell us, when shall these things be? and what shall be the sign of thy coming, and of the end of the world?","3 ¶ As myr v’eh ny hoie er cronck ny Oliveyn, haink y vooinjer va sheer geiyrt er huggey er-lheh, gra, Insh dooin, cooin vees ny reddyn shoh? as cre’n cowrey vees jeh’n cheet ayd, as jeh jerrey’n theihll?",
"And Jesus answered and said unto them, Take heed that no man deceive you.","4 As dreggyr Yeesey as dooyrt Eh roo, Cur-jee twoaie nagh moll dooinney erbee shiu.",
"For many shall come in my name, saying, I am Christ; and shall deceive many.","5 Son hig ymmodee ayns m’ennyms[,] gra, Mish Creest: as nee ad ymmodee y volley.",
"And ye shall hear of wars and rumours of wars: see that ye be not troubled: for all these things must come to pass, but the end is not yet.","6 As clinnee shiu jeh caggaghyn, as jeh imraaghyn dy chaggaghyn: jeeagh nagh bee shiu seaghnit: son shegin da dy chooilley nhee jeu shoh cheet gys kione, agh cha bee yn jerrey foast.",
"For nation shall rise against nation, and kingdom against kingdom: and there shall be famines, and pestilences, and earthquakes, in divers places.","7 Son irree ashoon noi ashoon, as reeriaght noi reeriaght: as bee gennaghyn, as crampyn, as craaghyn-thallooin ayns ymmodee ynnydyn.",
All these are the beginning of sorrows.,8 Bee ooilley shoh toshiaght trimshey.,
"Then shall they deliver you up to be afflicted, and shall kill you: and ye shall be hated of all nations for my name's sake.","9 Eisht livreyee ad shiu seose dy ve seaghnit, as marree ad shiu: as bee feoh ec dy chooilley ashoon erriu er coontey yn ennym aym’s.",
"And then shall many be offended, and shall betray one another, and shall hate one another.","10 As eisht gowee ymmodee oyr dy huittym [veih’n Chredjue,] as brahee ad, as ver ad feoh yn derrey yeh da’n jeh elley.",
"And many false prophets shall rise, and shall deceive many.","11 As nee ymmodee phadeyryn foalsey girree seose, as ymmodee y volley.",
"And because iniquity shall abound, the love of many shall wax cold.","12 As er-yn-oyr dy jean olkys bishaghey, nee graih ymmodee feayraghey.",
"But he that shall endure unto the end, the same shall be saved.","13 Agh bee eshyn, nee tannaghtyn firrinagh gys y jerrey, er ny hauail.",
And this gospel of the kingdom shall be preached in all the world for a witness unto all nations; and then shall the end come.,"14 As bee sushtal yn reeriaght er ny phreacheil ayns ooilley’n seihll, son feanish da dy chooilley ashoon, as eisht nee yn jerrey cheet.",
"When ye therefore shall see the abomination of desolation, spoken of by Daniel the prophet, stand in the holy place, (whoso readeth, let him understand:)","15 Tra hee shiu er-y-fa shen eajeeid yn traartys, ta loayrit jeh liorish Daniel yn phadeyr, ny hassoo ayns yn ynnyd casherick, (eshyn ta lhaih, lig da tastey ghoaill)",
Then let them which be in Judaea flee into the mountains:,"16 Eisht lig dauesyn t’ayns Judea, roih gys ny sleityn.",
Let him which is on the housetop not come down to take any thing out of his house:,"17 Eshyn t’er mullagh y thie, ny lig da cheet neose dy ghoaill nhee erbee ass e hie:",
Neither let him which is in the field return back to take his clothes.,"18 As ny lig dasyn t’ayns y vagher chyndaa back, dy chur lesh e eaddagh.",
"And woe unto them that are with child, and to them that give suck in those days","19 As smerg dauesyn ta torragh, as dauesyn ta cur keeagh ayns ny laghyn shen.",
"But pray ye that your flight be not in the winter, neither on the sabbath day:","20 Agh guee-jee shiu nagh bee yn roih eu er-chea ayns y yeurey, ny er y doonaght. ",
"For then shall be great tribulation, such as was not since the beginning of the world to this time, no, nor ever shall be.","21 Son bee seaghyn mooar ec y traa shen, leid as nagh row er dy hoshiaght y theihll gys yn earish shoh, as leid as nagh bee arragh dy bragh.",
"And except those days should be shortened, there should no flesh be saved: but for the elect’s sake those days shall be shortened.","22 As mannagh beagh ny laghyn shen dy-leah ec kione, cha beagh feill erbee er ny hauail: agh er graih yn chloan reiht, bee ny laghyn shen dy-leah ec kione.",
"Then if any man shall say unto you, Lo, here is Christ, or there; believe it not.","23 Eisht my jir dooinney erbee riu, Cur-my-ner, ta Creest ayns shoh, ny ayns shid; ny creid[-]jee eh.",
"For there shall arise false Christs, and false prophets, and shall shew great signs and wonders; insomuch that, if it were possible, they shall deceive the very elect.","24 Son nee Creestyn foalsey, as phadeyryn foalsey girree, as cowraghyn mooarey as yindyssyn y hoilshaghey, ayns wheesh as dy mollagh ad (dy beagh eh possible) yn eer chloan reiht.",
"Behold, I have told you before.","25 Cur-my-ner, ta mish er n’insh diu ro-laue.",
"Wherefore if they shall say unto you, Behold, he is in the desert; go not forth: behold, he is in the secret chambers; believe it not.","26 Shen-y-fa my jir ad riu, T’eh ayns yn aasagh, ny gow-jee magh: cur-my-ner, t’eh ayns ny shamyryn follit, ny creid-jee eh.",
"For as the lightning cometh out of the east, and shineth even unto the west; so shall also the coming of the Son of man be.","27 Son myr ta’n tendeil cheet ass y shar, as cur soilshey choud as gys y sheear: myr shen myrgeddin vees cheet yn Mac dooinney.",
"For wheresoever the carcase is, there will the eagles be gathered together.","28 Son raad erbee dy bee yn corp, ayns shen vees ny urlee er nyn jaglym cooidjagh.",
"Immediately after the tribulation of those days shall the sun be darkened, and the moon shall not give her light, and the stars shall fall from heaven, and the powers of the heavens shall be shaken:","29 ¶ Chelleeragh lurg seaghyn ny laghyn shen, aasee yn ghrian dorraghey, cha der yn aist e soilshey, as tuittee rollaageyn yn aer, as bee pooaraghyn yn aer er nyn graa.",
"And then shall appear the sign of the Son of man in heaven: and then shall all the tribes of the earth mourn, and they shall see the Son of man coming in the clouds of heaven with power and great glory.","30 As eisht bee cowrey jeh’n Mac dooinney er ny akin ayns yn aer: as ec y traa shen nee ooilley sheelogheyn y thallooin dobberan, as hee ad yn Mac dooinney cheet ayns bodjallyn yn aer, lesh pooar as gloyr vooar.",
"And he shall send his angels with a great sound of a trumpet, and they shall gather together his elect from the four winds, from one end of heaven to the other.","31 As ver Eh magh e ainlyn lesh feiyr mooar cayrn, as nee ad e chloan reiht y haglym cooidjagh veih ny kiare geayghyn, veih’n derrey chione jeh’n aer gys y chione elley.",
"Now learn a parable of the fig tree; When his branch is yet tender, and putteth forth leaves, ye know that summer is nigh:","32 Ynsee-jee eisht coraa-dorraghey jeh’n billey figgagh: tra ta’n banglane echey foast oor, as cur magh duillagyn, ta fys eu dy vel y sourey er-gerrey.",
"So likewise ye, when ye shall see all these things, know that it is near, even at the doors.","33 Myr shen myrgeddin shiuish, tra hee shiu ooilley ny reddyn shoh, toig-gee [sic: ‑jee] dy vel eh ergerrey, dy jarroo ec ny dorryssyn.",
"Verily I say unto you, This generation shall not pass, till all these things be fulfilled.","34 Dy firrinagh ta mee gra riu, roish my vow yn cheeloghe shoh baase, dy bee dy chooilley nhee jeu shoh cooilleenit.",
"Heaven and earth shall pass away, but my words shall not pass away.","35 Nee niau as thalloo cherraghtyn, agh my ghoan’s cha jean cherraghtyn.",
"But of that day and hour knoweth no man, no, not the angels of heaven, but my Father only.","36 ¶ Agh er y laa as yn oor shen, cha vel fys ec dooinney erbee, ny ec ainlyn niau, agh ec my Ayr ny lomarcan. ",
"But as the days of Noe were, so shall also the coming of the Son of man be.","37 Agh myr va laghyn Noe, myr shen myrgeddin vees cheet yn Mac dooinney.",
"For as in the days that were before the flood they were eating and drinking, marrying and giving in marriage, until the day that Noe entered into the ark,","38 Son myr ayns ny laghyn va roish y thooilley, v’ad gee as giu, poosey as coyrt ayns poosey, derrey’n laa hie Noe stiagh ayns yn arg,",
"And knew not until the flood came, and took them all away; so shall also the coming of the Son of man be.","39 As cha dug ad tastey, derrey haink y thooilley as ghow eh ad ooilley ersooyl; myr shen myrgeddin vees cheet yn Mac dooinney.",
"Then shall two be in the field; the one shall be taken, and the other left.","40 Shen y traa vees jees ayns y vagher, bee yn derrey yeh goit, as y jeh elley faagit.",
"Two women shall be grinding at the mill; the one shall be taken, and the other left.","41 Bee daa ven blieh ec y wyllyn, yn derrey yeh goit, as y jeh elley faagit.",
Watch therefore: for ye know not what hour your Lord doth come.,"42 ¶ Bee-jee er nyn dwoaie er-y-fa shen, son cha vel fys eu er oor cheet nyn Jiarn.",
"But know this, that if the goodman of the house had known in what watch the thief would come, he would have watched, and would not have suffered his house to be broken up.","43 Agh shoh toig-jee, dy beagh fys er ve ec mainshtyr y thie cre’n oor veagh y maarlagh er jeet, veagh Eh er e arrey, as cha beagh Eh er lhiggey da e hie y vrishey stiagh.",
Therefore be ye also ready: for in such an hour as ye think not the Son of man cometh.,"44 Shen-y-fa bee-jee shiuish myrgeddin arrloo [sic]: son ec leid yn oor as nagh vel shiu smooinaghtyn er, hig yn Mac dooinney.",
"Who then is a faithful and wise servant, whom his lord hath made ruler over his household, to give them meat in due season?","45 Quoi eisht yn charvaant firrinagh as creeney, ta e Hiarn er n’yannoo ny er-reil er e hie, dy chur daue nyn meaghey ayns traa cooie?",
"Blessed is that servant, whom his lord when he cometh shall find so doing.","46 Bannit ta’n charvaant shen, yiow e Hiarn jannoo myr shen, ec y cheet echey.",
"Verily I say unto you, That he shall make him ruler over all his goods.","47 Dy firrinagh ta mee gra riu, dy livrey Eh dys y churrym echey ooilley e chooid.",
"But and if that evil servant shall say in his heart, My lord delayeth his coming;","48 Agh my jir y drogh harvaant shen ayns e chree, Ta my Hiarn lhiggey-shiaghey yn cheet echey,",
"And shall begin to smite his fellowservants, and to eat and drink with the drunken;","49 As toshiaght y yannoo dy woalley e heshaghyn-harvaant [sic], as dy ee as dy iu marish y vooinjer veshtal:",
"The lord of that servant shall come in a day when he looketh not for him, and in an hour that he is not aware of,","50 Hig Chiarn y charvaant shen ec laa nagh bee Eh jeeaghyn er y hon, as ayns oor nagh bee Eh twoaiagh jeh;",
"And shall cut him asunder, and appoint him his portion with the hypocrites: there shall be weeping and gnashing of teeth.","51 As giaree Eh Eh veih my chielley, as pointee Eh e chronney marish ny crauee-oalsey: ayns shen vees keaney as snaggeraght feeacklyn.",
,CAB. XXV.,
"Then shall the kingdom of heaven be likened unto ten virgins, which took their lamps, and went forth to meet the bridegroom.","Eisht bee reeriaght niau er ny hoyllaghey gys jeih moidynyn, ghow ny lampyn oc, as hie magh quail y dooinney phoosee [sic].",
"And five of them were wise, and five were foolish.","2 As va queig jeu creeney, as queig ommijagh.",
"They that were foolish took their lamps, and took no oil with them:","3 Hug adsyn va ommijagh lhieu ny lampyn oc, agh cha dug ad lhieu ooil mâroo:",
But the wise took oil in their vessels with their lamps.,4 Agh hug y vooinjer chreeney lhieu ooil ayns ny siyn oc marish nyn lampyn.,
"While the bridegroom tarried, they all slumbered and slept.","5 Choud as v’ad feeau er y dooinney phoosee, huit ad ooilley er saveenagh as cadley.",
"And at midnight there was a cry made, Behold, the bridegroom cometh; go ye out to meet him.","6 As ec main-oie va eam er ny choyrt, Cur-my-ner, ta’n dooinney-phoosee cheet, gow-jee magh ny whail.",
"Then all those virgins arose, and trimmed their lamps.","7 Eisht dirree ooilley ny moidynyn shen, as hooar ad aarloo nyn lampyn.",
"And the foolish said unto the wise, Give us of your oil; for our lamps are gone out.","8 As dooyrt y vooinjer ommijagh roosyn va creeney, Cur-jee dooinyn jeh’n ooil eauish, son ta lampyn ain goll ass.",
"But the wise answered, saying, Not so; lest there be not enough for us and you: but go ye rather to them that sell, and buy for yourselves.","9 Agh dreggyr y vooinjer chreeney, gra, Cha jean; er aggle nagh bee dy liooar ain dooin hene as diuish neesht: te ny share diu roih dys y vooinjer ta creck, as kionnaghey er nyn son hene.",
"And while they went to buy, the bridegroom came; and they that were ready went in with him to the marriage: and the door was shut.","10 As choud as v’ad goll dy chionnaghey, haink y dooinney-phoosee, as hie yn vooinjer va aarloo stiagh marish gys y vannish, as va’n dorrys jeight.",
"Afterward came also the other virgins, saying, Lord, Lord, open to us.","11 Ny lurg shen haink ny moidynyn elley, gra, Hiarn, Hiarn, foshil dooin.",
"But he answered and said, Verily I say unto you, I know you not.","12 Agh dreggyr eshyn as dooyrt Eh, Dy firrinagh ta mee gra riu, nagh voddym goaill riu.",
"Watch therefore, for ye know neither the day nor the hour wherein the Son of man cometh.","13 Bee-jee er nyn dwoaie er-y-fa shen, son cha vel fys eu er y laa ny’n oor, nee yn Mac dooinney cheet.",
"For the kingdom of heaven is as a man travelling into a far country, who called his own servants, and delivered unto them his goods.","14 ¶ Son ta reeriaght niau myr dooinney va goll er troailt gys cheer foddey, deïe er e harvaantyn hene, as livrey Eh daue e chooid:",
"And unto one he gave five talents, to another two, and to another one; to every man according to his several ability; and straightway took his journey.","15 As da fer jeu hug Eh queig talentyn, da fer elley jees, as da fer elley annane, da dy chooilley ghooinney lurg roshtyn e hushtey, as chelleeragh ghow Eh e yurnah.",
"Then he that had received the five talents went and traded with the same, and made them other five talents.","16 Eisht hie yn fer v’er gheddyn ny queig talentyn, as ren Eh dellal lhieu, as chosne Eh queig talentyn elley.",
"And likewise he that had received two, he also gained other two.","17 As myr shen eshyn v’er gheddyn jees, chosne eshyn myrgeddin jees elley.",
"But he that had received one went and digged in the earth, and hid his lord's money.","18 Agh y fer v’er gheddyn annane, hie Eh as chley Eh ayns y thalloo, as dollee Eh argid e hiarn.",
"After a long time the lord of those servants cometh, and reckoneth with them.","19 Agh lurg foddey dy earish haink chiarn ny sharvaantyn shen, as ren Eh coontey roo.",
"And so he that had received five talents came and brought other five talents, saying, Lord, thou deliveredst unto me five talents: behold, I have gained beside them five talents more.","20 As haink eshyn v’er gheddyn ny queig talentyn, as hug Eh lesh queig talentyn elley, gra, Hiarn, livrey uss dooys queig talentyn: cur-my-ner, ta mee er chosney queig talentyn elley mârroo.",
"His lord said unto him, Well done, thou good and faithful servant: thou hast been faithful over a few things, I will make thee ruler over many things: enter thou into the joy of thy lord.","21 Dooyrt e hiarn rish, S’mie t’ow er n’yannoo, harvaant vie as firrinagh; t’ow er ny ve firrinagh ayns y veggan, livreyms mooarane gys dty churrym: gow stiagh gys boggey dty hiarn.",
"He also that had received two talents came and said, Lord, thou deliveredst unto me two talents: behold, I have gained two other talents beside them.","22 Haink eshyn myrgeddin v’er gheddyn yn daa halent, as dooyrt eh, Hiarn, livrey uss dooys daa halent: cur-my-ner, ta mee er chosney daa halent elley mâroo.",
"His lord said unto him, Well done, good and faithful servant; thou hast been faithful over a few things, I will make thee ruler over many things: enter thou into the joy of thy lord.","23 Dooyrt e hiarn rish, S’mie t’ow er n’yannoo, harvaant vie as firrinagh: t’ow er ny ve firrinagh ayns y veggan, livreyms mooarane gys dty churrym: gow stiagh gys boggey dty hiarn.",
"Then he which had received the one talent came and said, Lord, I knew thee that thou art an hard man, reaping where thou hast not sown, and gathering where thou hast not strawed:","24 Agh y fer v’er gheddyn yn un talent, haink Eh as dooyrt eh, Hiarn, va fys aym’s dy nee dooinney creoi oo; buinn raad nagh ren oo cuirr, as chaglym raad nagh ren oo skeayley:",
"And I was afraid, and went and hid thy talent in the earth: lo, there thou hast that is thine.","25 As ghow mee aggle, as hie mee as dollee mee dty halent ayns y thalloo: cur-my-ner, shen y raad ta dty chooid.",
"His lord answered and said unto him, Thou wicked and slothful servant, thou knewest that I reap where I sowed not, and gather where I have not strawed:","26 Dreggyr e hiarn, as dooyrt Eh rish, Harvaant vee-chairagh as neu-harroogh, va fys ayds dy row mish buinn raad nagh ren mee cuirr, as chaglym raad nagh ren mee skeayley:",
"Thou oughtest therefore to have put my money to the exchangers, and then at my coming I should have received mine own with usury.","27 Lhisagh oo er-y-fa shen v’er chur my argid dauesyn ta jannoo vondeish liorish argid y yeeasaght, as eisht ec y cheet aym, oddin v’er gheddyn my chooid hene lesh bishaghey.",
"Take therefore the talent from him, and give it unto him which hath ten talents.","28 Gow-jee er-y-fa shen yn talent veih, as cur-jee eh dasyn ta jeih talentyn echey.",
"For unto every one that hath shall be given, and he shall have abundance: but from him that hath not shall be taken away even that which he hath.","29 Son da dy chooilley annane ta echey, vees er ny choyrt, as bee towse smoo echey: agh veihsyn nagh vel echey vees er ny ghoaill ersooyl shen ny ta echey.",
And cast ye the unprofitable servant into outer darkness: there shall be weeping and gnashing of teeth.,30 As tilg-jee yn charvaant neu-harroogh ayns y dorraghys sodjey mooie: ayns shen vees keaney as snaggeraght feeacklyn.,
"When the Son of man shall come in his glory, and all the holy angels with him, then shall he sit upon the throne of his glory:","31 ¶ Tra hig yn Mac dooinney ayns e ghloyr, as ooilley e ainlyn casherick marish, shen y traa hoieys Eh er stoyl-reeoil e ghloyr.",
"And before him shall be gathered all nations: and he shall separate them one from another, as a shepherd divideth his sheep from the goats:","32 As kiongoyrt rish vees dy chooilley ashoon er nyn jaglym; as scarree Eh ad veih my chielley, myr ta bochilley cur scarrey eddyr e chirree as ny goair:",
"And he shall set the sheep on his right hand, but the goats on the left.","33 As soie-ee Eh ny kirree er e laue yesh, agh ny goair er e laue chiare.",
"Then shall the King say unto them on his right hand, Come, ye blessed of my Father, inherit the kingdom prepared for you from the foundation of the world:","34 Eisht jir y Ree roosyn er e laue yesh, Tar-jee my chloan bannit jeh my Ayr, gow-jee myr eiraght yn reeriaght ta kiarit diu er ny son eu er dy hoshiaght y theihll.",
"For I was an hungred, and ye gave me meat: I was thirsty, and ye gave me drink: I was a stranger, and ye took me in:","35 Son va mee accryssagh, as hug shiu beaghey dou: va mee paagh, as hug shiu jough dou: va mee my yoarree, as ghow shiu stiagh mee:",
"Naked, and ye clothed me: I was sick, and ye visited me: I was in prison, and ye came unto me.","36 Rooisht, as ren shiu my choamrey: va mee ching, as haink shiu dy my yeeaghyn: va mee ayns pryssoon, as haink shiu hym.",
"Then shall the righteous answer him, saying, Lord, when saw we thee an hungred, and fed thee? or thirsty, and gave thee drink?","37 Eisht nee yn chloan chairagh Eh y reggyrt, gra, Hiarn, cooin honnick shin oo accryssagh, as dy dug shin beaghey dhyt? ny paagh, as dy dug shin jough dhyt?",
"When saw we thee a stranger, and took thee in? or naked, and clothed thee?","38 Cooin honnick shin oo dy [sic: dty] yoarree, as dy ghow shin stiagh oo? ny rooisht as dy ren shin dty choamrey?",
"Or when saw we thee sick, or in prison, and came unto thee?","39 Ny cooin honnick shin oo ching, ny ayns pryssoon, as dy daink shin dy dty yeeaghyn?",
"And the King shall answer and say unto them, Verily I say unto you, Inasmuch as ye have done it unto one of the least of these my brethren, ye have done it unto me.","40 As freggyr-ee yn Ree, as jir Eh roo, Dy firrinagh ta mee gra riu, Ayns wheesh as dy vel shiu er n’yannoo eh son y fer sloo jeu shoh jeu shoh my vraaraghyn, ta shiu er n’yannoo eh er my hon’s.",
"Then shall he say also unto them on the left hand, Depart from me, ye cursed, into everlasting fire, prepared for the devil and his angels:","41 Eisht jir Eh roosyn myrgeddin er y laue chiare, Immee-jee voym, chloan chursit gys yn aile dy bragh farraghtyn, kiarit son y drogh-spyrryd as e ainlyn.",
"For I was an hungred, and ye gave me no meat: I was thirsty, and ye gave me no drink:","42 Son va mee accryssagh, as cha dug shiu beaghey dou: va mee paagh, as cha dug shiu jough dou:",
"I was a stranger, and ye took me not in: naked, and ye clothed me not: sick, and in prison, and ye visited me not.","43 Va mee my yoarree, as cha ghow shiu stiagh mee: rooisht, as cha ren shiu my choamrey: ching, as ayns pryssoon, as cha daink shiu dy my yeeaghyn.",
"Then shall they also answer him, saying, Lord, when saw we thee an hungred, or athirst, or a stranger, or naked, or sick, or in prison, and did not minister unto thee?","44 Eisht nee adsyn myrgeddin Eh y reggyrt, gra, Hiarn, cooin honnick shin oo accryssagh, ny paagh, ny dy [sic: dty] yoarree, ny rooisht, ny ching, ny ayns pryssoon, as nagh chooin shin lhiat?",
"Then shall he answer them, saying, Verily I say unto you, Inasmuch as ye did it not to one of the least of these, ye did it not to me.","45 Eisht nee Eh nyn vreggyrt ad, gra, Dy firrinagh ta mee gra riu, Ayns wheesh as nagh ren shiu eh son annane jeh’n vooinjer sloo jeu shoh, cha ren shiu eh er my hon’s.",
And these shall go away into everlasting punishment: but the righteous into life eternal.,46 As hed ad shoh ersooyl gys y kerraghey dy bragh farraghtyn: agh y chloan chairagh gys y vea veayn.,
,CAB. XXVI.,
"And it came to pass, when Jesus had finished all these sayings, he said unto his disciples,","As haink eh gy kione, tra va Yeesey erreish ooilley ny goan shoh y loayrt, dy dooyrt Eh roosyn va sheer geiyrt er,",
"Ye know that after two days is the feast of the passover, and the Son of man is betrayed to be crucified.","2 Ta fys eu lurg daa laa dy vel feailley ny caisht dy ve ayn, as dy vel yn Mac dooinney er ny vrah dy ve er ny chrossey.",
"Then assembled together the chief priests, and the scribes, and the elders of the people, unto the palace of the high priest, who was called Caiaphas,","3 Eisht va ny ard-saggyrtyn as ny scruderyn as shanstyr y pobble er nyn jaglym cooidjagh gys thie yn ard-saggyrt va enmyssit Caiaphas,",
"And consulted that they might take Jesus by subtilty, and kill him.","4 As hug ad nyn goyrle dy-cheilley, mychione Yeesey y ghoaill dy follit, as y choyrt Eh gy baase.",
"But they said, Not on the feast day, lest there be an uproar among the people.","5 Agh dooyrt ad, cha nee er laa yn eailley, er aggle dy bee irree-magh ayn mastey yn pobble.",
"Now when Jesus was in Bethany, in the house of Simon the leper,","6 ¶ Nish tra va Yeesey ayns Bethany, ayns thie Simon yn louraane,",
"There came unto him a woman having an alabaster box of very precious ointment, and poured it on his head, as he sat at meat.","7 Haink huggey ben as box alabaster dy ooill feer deyr eck, as gheayrt ee eh er y chione echey, myr v’eh ny hoie ec bee.",
"But when his disciples saw it, they had indignation, saying, To what purpose is this waste?","8 Agh tra honnick y vooinjer va sheer geiyrt er shoh, v’ad jymmo[o]sagh, gra, Cre’n-fa va’n jummal shoh jeant?",
"For this ointment might have been sold for much, and given to the poor.","9 Son oddagh yn ooill shoh v’er ny ve creckit son mooarane, as er ny choyrt da ny boghtyn.",
