English,Manx,Notes
"      “I’m afraid I don’t know one,” said Alice, rather alarmed at the proposal.","      “S’doogh lhiam nagh nhione dou fer,” dooyrt Ealish as aggle dy liooar urree kyndagh rish y treealtys. ",
      “Then the Dormouse shall!” they both cried. ,      “Inshee y Lugh Vagheragh skeeal myr shen!” dyllee y jees jeu.,
"      “Wake up, Dormouse!” And they pinched it on both sides at once.","      “Dooisht, Lugh Vagheragh!” As ving ad ee er yn daa lhiattee ec yn un cheayrt. ",
"     The Dormouse slowly opened his eyes. “I wasn’t asleep,” he said in a hoarse, feeble voice: “I heard every word you fellows were saying.”","     Doshil y Lugh Vagheragh e sooillyn dy moal. “Cha row mee my chadley,” dooyrt ee lesh coraa peeaghaneagh as annoon, “Cheayll mee gagh fockle va shiuish gra.” ",
      “Tell us a story!” said the March Hare.,      “Insh skeeal dooin!” dooyrt y Mwaagh Vart. ,
"      “Yes, please do!” pleaded Alice.","      “She, insh!” ghuee Ealish. ",
"      “And be quick about it,” added the Hatter, “or you’ll be asleep again before it’s done.”","      “As bee tappee,” dooyrt yn Eddeyder ny sodjey, “ er -nonney bee uss dty chadley reesht roish my vees eh inshit.” ",
"      “Once upon a time there were three little sisters,” the Dormouse began in a great hurry; “and their names were Elsie, Lacie, and Tillie; and they lived at the bottom of a well—”","      “Keayrt dy row, va tree shuyraghyn beggey ayn,” ghow y Lugh Vagheragh as driss mooar er; “as va ny enmyn orroo Elsie, Lacie as Tillie; as v'ad cummal ec y vun jeh çhibbyr –”",
"      “What did they live on?” said Alice, who always took a great interest in questions of eating and drinking.","      “C’red v’ad beaghey er?” dooyrt Ealish, va kinjagh anaase mooar eck er cooishyn bentyn rish gee as giu. ",
"      “They lived on treacle,” said the Dormouse, after thinking a minute or two.","      “V’ad beaghey er treagyl,” dooyrt y Lugh Vagheragh, erreish jee v'er smooinaghtyn son minnid ny jees. ",
"      “They couldn’t have done that, you know,” Alice gently remarked; “they’d have been ill.”","      “Cha noddagh ad er nyannoo shen, ta fys ayd,” dooyrt Ealish dy meeley. “Veagh ad er ve çhing.” ",
"      “So they were,” said the Dormouse; “very ill.”","      “Shen myr v’ad,” dooyrt y Lugh Vagheragh; “feer çhing.” ",
"     Alice tried to fancy to herself what such an extraordinary ways of living would be like, but it puzzled her too much, so she went on: “But why did they live at the bottom of a well?”","     Phrow Ealish dy heiltyn ree hene cre goll rish veagh lheid yn aght-beaghee cho neu-chadjin as shen, agh v'eh cur urree ve fud y cheilley dy h-agglagh: myr shen, hie ee er: “Agh cre’n fa v’ad cummal ec y vun jeh çhibbyr?” ",
"      “Take some more tea,” the March Hare said to Alice, very earnestly.","      “Gow tooilley tey,” dooyrt y Mwaagh Vart rish Ealish, feer jeean.",
"      “I’ve had nothing yet,” Alice replied in an offended tone, “so I can’t take more.”","      “Cha nel mee er ngoaill veg foast,” dooyrt Ealish as snee urree: “myr shen cha noddym goaill ny smoo.” ",
"      “You mean you can’t take less,” said the Hatter: “it’s very easy to take more than nothing.”","      “By chiart dhyt gra nagh vod oo goaill ny sloo,” dooyrt yn Eddeyder: “t’eh feer aashagh dy ghoaill ny smoo na veg.” ",
"      “Nobody asked your opinion,” said Alice.","      “Cha hirr peiagh erbee y barel ayds,” dooyrt Ealish. ",
      “Who’s making personal remarks now?” the Hatter asked triumphantly.,      “Quoi ta loayrt dy persoonagh nish?” vrie yn Eddeyder dy barriaghtagh. ,
"     Alice did not quite know what to say to this: so she helped herself to some tea and bread-and-butter, and then turned to the Dormouse, and repeated her question. “Why did they live at the bottom of a well?”","     Cha row fys kiart ec Ealish c’red dy ghra myr freggyrt: myr shen hooar ee jee hene paart dy hey as arran as eeym, as eisht hyndaa ee gys y Lugh Vagheragh, as vrie ee y feysht reesht. “Cre’n fa v’ad cummal ec y vun jeh çhibbyr?”",
"     The Dormouse again took a minute or two to think about it, and then said, “It was a treacle-well.”","     Smooinee y Lugh Vagheragh er y chooish son minnid ny jees, as eisht dooyrt ee “She chibbyr-treagyl v'ayn.”",
"      “There’s no such thing!” Alice was beginning very angrily, but the Hatter and the March Hare went “Sh! sh!” and the Dormouse sulkily remarked, “If you can’t be civil, you’d better finish the story for yourself.”","      “Cha nel y lheid ayn!” Va Ealish cheet dy ve feer chorree, agh dooyrt yn Eddeyder as y Mwaagh Vart “Sh! Sh!” as dooyrt y Lugh Vagheragh dy pooitchagh “Mannagh vod oo ve cooyrtoil, bare dhyt cur kione er y skeeal dhyt hene.” ",
"      “No, please go on!” Alice said very humbly; ","     “Ogh, cha nee, gow er, my saillt!” dooyrt Ealish feer imlee. ",
“I won’t interrupt again. I dare say there may be one.”,     “Cha derym stiagh ort reesht. Yiarrins dy vod nane ve ayn.” ,
"“One, indeed!” said the Dormouse indignantly. However, he consented to go on. “And so these three little sisters — they were learning to draw, you know —”","     “Nane, dy jarroo!” dooyrt y Lugh Vagheragh dy fergagh. Aghterbee, v'eh arryltagh dy gholl er. “As myr shen, ny tree shuyraghyn beggey shoh - v'ad gynsaghey tayrn, ta fys ayd —”",
"      “What did they draw?” said Alice, quite forgetting her promise.","     “C'red v'ad tayrn?” dooyrt Ealish, ren jarrood e gialdin dy bollagh. ",
"      “Treacle,” said the Dormouse, without considering at all this time.","     “Treagyl,” dooyrt y Lugh Vagheragh gyn smooinaght erbee y keayrt shoh. ",
"“I want a clean cup,” interrupted the Hatter: “let’s all move one place on.”","“Ta mish laccal cappan glen,” ren yn Eddeyder cur stiagh: “lhig dooin ooilley gleashagh un ynnyd er oaie.”",
"     He moved on as he spoke, and the Dormouse followed him: the March Hare moved into the Dormouse’s place, and Alice rather unwillingly took the place of the March Hare.","     Ghleash eh er oaie myr v'eh loayrt, as deiyr y Lugh Vagheragh er: ghleash y Mwaagh stiagh ayns ynnyd ny Lugh Vagheragh, as, beggan neu-arryltagh, ghow Ealish ynnyd y Waagh Vart. ",
"The Hatter was the only one who got any advantage from the change: and Alice was a good deal worse off than before, as the March Hare had just upset the milk-jug into his plate.","She yn Eddeyder yn ynrican fer hooar vondeish erbee veih'n chaghlaa; as va Ealish foddey ny smessey na roie, er y fa dy row y Mwaagh Vart er lhieggey yn cruishtin bainney sy voggaid echey kiart roish shen. ",
"     Alice did not wish to offend the Dormouse again, so she began very cautiously: “But I don’t understand. Where did they draw the treacle from?”","     Cha row Ealish laccal cur yn olk er y Lugh Vagheragh reesht as, myr shen, ghow ee toshiaght feer chiarailagh: ""Agh cha nel mee toiggal. Cre woish t'ad tayrn y treagyl?"" ",
"      “You can draw water out of a water-well,” said the Hatter; “so I should think you could draw treacle out of a treacle-well — eh, stupid?”","      “Foddee oo tayrn treagyl veih chibbyr-ushtey,” dooyrt yn Eddeyder; “myr shen ta mee sheiltyn dy noddagh oo tayrn treagyl magh ass chibbyr-treagyl, nagh noddagh, hoot?” ",
"“But they were in the well,” Alice said to the Dormouse, not choosing to notice this last remark.","     “Agh v’ad ayns y çhibbyr,” dooyrt Ealish rish y Lugh Vagheragh, dyn cur geill da’n ’ockle s’jerree. ",
"      “Of course they were,” said the Dormouse; “—well in.”","      “Son shickyrys v’ad,” dooyrt y Lugh Vagheragh: “slane sthie.” ",
"     This answer so confused poor Alice, that she let the Dormouse go on for some time without interrupting it.",     Hug y freggyrt shoh er Ealish voght dy ve cho fud y cheilley as dy lhig ee da'n Lugh Vagheragh goll er son paart dy hraa gyn cur stiagh urree. ,
"      “They were learning to draw,” the Dormouse went on, yawning and rubbing its eyes, for it was getting very sleepy; “and they drew all manner of things—everything that begins with an M—”","      “V’ad gynsaghey tayrn,” hie yn Lugh Vagheragh er as ee jannoo menniugh as rubbal e sooillyn, er y fa dy row ee cheet dy ve feer chadlagh; “as v'ad tayrn dy chooilley horch dy red - reddyn ta goaill toshiaght lesh C —”",
      “Why with an M?” said Alice.,     “Cre'n fa C?” dooyrt Ealish. ,
      “Why not?” said the March Hare.,     “Cre'n fa nagh?” dooyrt y Mwaagh Vart. ,
     Alice was silent.,     Va Ealish ny tost. ,
"     The Dormouse had closed its eyes by this time, and was going off into a doze; but, on being pinched by the Hatter, it woke up again with a little shriek, and went on: ","     Va’n Lugh Vagheragh er ghooney e sooillyn ec y traa shoh, as va cadley cheet urree; agh, lurg jee ve mingit ec yn Eddeyder, ghooisht ee reesht lesh screeagh beg, as hie ee er: ",
"      “—that begins with an M, such as mouse-traps, and the moon, and memory, and muchness—you know you say things are “much of a muchness”— did you ever see such a thing as a drawing of a muchness?”","      “— ta goaill toshiaght lesh C, goll rish coleayrtys, as caashey, as cooinaghtyn, as castreycairys - ta fys eu dy vel shiu gra dy vel reddyn ‘castreycair’ — vaik shiu y lheid jeh red goll rish tayrn jeh castreycairys?” ",
"      “Really, now you ask me,” said Alice, very much confused, “I don’t think—”","      “Dy firrinagh, er y fa dy vel oo briaght jeem,” dooyrt Ealish as ish fud y cheilley, “cha nel mee smooinaghtyn—”",
"      “Then you shouldn’t talk,” said the Hatter.","      “Cha lhisagh oo loayrt eisht,” dooyrt yn Eddeyder. ",
"     This piece of rudeness was more than Alice could bear: she got up in great disgust, and walked off; the Dormouse fell asleep instantly, and neither of the others took the least notice of her going, though she looked back once or twice, half hoping that they would call after her: the last time she saw them, they were trying to put the Dormouse into the teapot.","     Va’n lunaght shoh ny smoo na va Ealish abyl jannoo lesh: dirree ish ny shassoo as feoh mooar urree as ersooyl lhee: huitt y Lugh Vagheragh ny cadley dy chelleeragh, as cha dug ny fir elley geill erbee dy row ee ersooyl, ga dy yeeagh ee erash keayrt ny ghaa, as ee lieh-hreishteil dy nyllagh ad lurg eck: y keayrt s’jerree honnick ee ad, v'ad shirrey cur y Lugh Vagheragh stiagh sy phash-hey. ",
“At any rate I’ll never go there again!” said Alice as she picked her way through the wood. “It’s the stupidest tea-party I ever was at in all my life!”,"     “Cha jem dys shen dy bragh reeshtagh!” dooyrt Ealish, myr v'ee goll trooid y cheyll dy kiarailagh. “Shen y giense-tey smoo bolvaneagh ren mee rieau goll huggey sy clane vea ayms!” ",
"     Just as she said this, she noticed that one of the trees had a door leading right into it. “That’s very curious!” she thought. “But everything’s curious today. I think I may as well go in at once.” And in she went.","     Myr v’ee gra shoh, hug ee my ner dy row dorrys ayns nane jeh ny biljyn. ""Shen feer whaagh!"" smooinee ish. “Agh ta dy chooilley red quaagh y laa jiu. Er lhiam dy bee eh chammah dou goll stiagh kiart nish.” As stiagh lhee. ",
"     Once more she found herself in the long hall, and close to the little glass table. “Now, I’ll manage better this time,” she said to herself, and began by taking the little golden key, and unlocking the door that","     Keayrt elley, hooar ee magh dy row ee sy halley liauyr as faggys da'n voayrd beg gless. “Nish, hig eh ny share lhiam y ",
led into the garden. ,"keayrt shoh,” dooyrt ee ree hene, as ghow ee toshiaght liorish goaill yn ogher veg airhey, as neu-ghlassey yn dorrys va leeideil gys y gharey. ",
"Then she went to work nibbling at the mushroom (she had kept a piece of it in her pocket) till she was about a foot high: then she walked down the little passage: and then — she found herself at last in the beautiful garden, among the bright flower-beds and the cool fountains.","Eisht ghow ee ayns laue dy huilgey yn shalmane (v'ee er vreayll peesh jeh sy phoggaid eck) derrey v'ee mysh trie er yrjid: eisht hooill ee sheese y cassan beg: as eisht - fy yerrey v'ee sy gharey aalin, mastey ny h-ymmraghyn-blaa gial as ny farraneyn feayr. ",
CHAPTER VIII.,CABDYL 8 ,
The Queen’s Croquet-Ground,Faaie-Croquet y Venrein ,
"     A large rose-tree stood near the entrance of the garden: the roses growing on it were white, but there were three gardeners at it, busily painting them red. ","     Va billey-rose mooar faggys da entreilys y gharey: ny roseyn va gaase er, v'ad bane, agh va tree gareyderyn ayn va slaa ad jiarg dy breeoil. ",
"Alice thought this a very curious thing, and she went nearer to watch them, and just as she came up to them she heard one of them say, “Look out now, Five! Don’t go splashing paint over me like that!”","Heill Ealish dy row shoh ny red feer whaagh, as haink ee ny sniessey dy yeeaghyn orroo, as, kiart myr v'ee cheet huc, cheayll ee nane jeu gra “Bee er dty hwoaie nish, Wheig! Ny skeoll peint harrym myr shen!""”",
"      “I couldn’t help it,” said Five, in a sulky tone; “Seven jogged my elbow.”","      “Cha row niart aym er,” dooyrt Queig dy pooitchagh. “Ren Shiaght yn uillin aym y honkal.” ",
"     On which Seven looked up and said, “That’s right, Five! Always lay the blame on others!”","     Geiyrt er shen, yeeagh Shiaght seose as dooyrt eh “Shen kiart, Wheig! Cur y loght er fir elley car y traa!” ",
      “You’d better not talk!” said Five. “I heard the Queen say only yesterday you deserved to be beheaded!”,      “Bare dhyts dyn taggloo!” dooyrt Queig. “Cheayll mee y Venrein gra y laa jea dy row uss toilchin dty chione y ve giarrit jeed.” ,
      “What for?” said the one who had spoken first.,      “Cre hon?” dooyrt y fer loayr hoshiaght. ,
"      “That’s none of your business, Two!” said Seven.","      “Cha nel shen veg bentyn rhyts, Yees!” dooyrt Shiaght. ",
"      “Yes, it is his business!” said Five, “and I’ll tell him — it was for bringing the cook tulip-roots instead of onions.”","      “Dy jarroo, ta!” dooyrt Queig. “As inshym da – v’eh son cur lesh hug y choagyrey fraueyn-tulip ayns ynnyd unnishyn.” ",
"     Seven flung down his brush, and had just begun “Well, of all the unjust things—” when his eye chanced to fall upon Alice, as she stood watching them, and he checked himself suddenly: the others looked round also, and all of them bowed low.","     Cheau Shiaght sheese e skeaban, as v’eh kiart er ngoaill toshiaght “Dy jarroo, cre cho neuchairagh —” tra haghyr eh dy yeeagh eh er Ealish as ish ny shassoo jeeaghyn orroo, as ren eh lhiettallys ersyn hene dy doaltattym: yeeagh ny fir elley mygeayrt neesht, as ren ad ooilley croymmey sheese dy h-injil. ",
"      “Would you tell me,” said Alice, a little timidly, “why you are painting those roses?”","      “Jinnagh shiu ginsh dou, my sailliu,” dooyrt Ealish beggan faitagh, “yn oyr dy vel shiu slaa ny roseyn shen?” ",
"     Five and Seven said nothing, but looked at Two.","     Cha dooyrt Queig as Shiaght veg, agh yeeagh ad er Jees.",
"Two began in a low voice, “Why the fact is, you see, Miss, this here ought to have been a red rose-tree, and we put a white one in by mistake; and if the Queen was to find it out, we should all have our heads cut off, you know.","Ghow Jees toshiaght, ayns coraa injil, “Cammah, ta’n bun jeh, Inneen, lhisagh eh shoh ve ny villey-rose jiarg, as, dy marranagh, hug shin stiagh fer bane; as, dy voghe y Venrein magh, veagh ooilley nyn ging giarrit jin, ta fys ayd. ",
"So you see, Miss, we’re doing our best, afore she comes, to — ”","Myr shen, t’ou toiggal, Inneen, ta shin jannoo nyn gooid share, roish my jig ee, dy — ”",
"At this moment Five, who had been anxiously looking across the garden, called out “The Queen! The Queen!” and the three gardeners instantly threw themselves flat upon their faces. ","Kiart ec y traa shoh, Queig, va er ve jeeaghyn dy h-imneagh tessen y garey, dyllee eshyn “Y Venrein! Y Venrein!”, as dy çhelleeragh cheau ny tree gareyderyn ad hene sheese nyn lhie er nyn eddinyn. ",
"There was a sound of many footsteps, and Alice looked round, eager to see the Queen.","Va ram kesmadyn coshey ry chlashtyn, as yeeagh Ealish mygeayrt dy jeean dy 'akin y Venrein. ",
"     First came ten soldiers carrying clubs; these were all shaped like the three gardeners, oblong and flat, with their hands and feet at the corners: next the ten courtiers; ","     Hoshiaght, haink jeih sidooryn gymmyrkey spaagyn: va'n cummey oc shoh goll rish ny tree gareyderyn, far-cherrinagh as rea as ny laueyn as cassyn oc ec ny corneilyn; eisht, haink ny jeih cooyrteyryn; ",
"these were ornamented all over with diamonds, and walked two and two, as the soldiers did.","v’ad shoh jesheenit ooilley harrish lesh daimanyn, as v'ad shooyl jees as jees, goll rish ny sidooryn.",
"After these came the royal children; there were ten of them, and the little dears came jumping merrily along hand in hand, in couples: they were all ornamented with hearts. ","Lurg shoh, haink ny paitchyn reeoil: va jeih jeu ayn, as va ny paitchyn ennoil corlheimyraght dy gennal, laue ayns laue, ayns cubbil: v'ad ooilley jesheenit lesh creeaghyn. ",
"Next came the guests, mostly Kings and Queens, and among them Alice recognised the White Rabbit: ","Lurg shen haink ny goaldee, Reeaghyn as Mraane-Rein son y chooid smoo, as hug Ealish enney er y Chonning Vane ny mast’oc: ",
"it was talking in a hurried nervous manner, smiling at everything that was said, and went by without noticing her.","v’eh loayrt er aght siyragh as imneagh, as vong eh myr eiyrtys er gagh red va grait, as hie eh shaghey gyn cur my ner dy row ee ayn.",
"Then followed the Knave of Hearts, carrying the King’s crown on a crimson velvet cushion; and, last of all this grand procession, came THE KING AND QUEEN OF HEARTS.","Eisht haink Fieaumanagh ny Creeaghyn, va gymmyrkey attey yn Ree er clooishag velvad yiarg; as, ec y jerrey jeh'n chosheeaght vooar shoh, haink REE AS BENREIN NY CREEAGHYN. ",
"     Alice was rather doubtful whether she ought not to lie down on her face like the three gardeners, but she could not remember ever having heard of such a rule at processions; “and besides, what would be the use of a procession,” thought she, “if people had all to lie down upon their faces, so that they couldn’t see it?” ","     Va Ealish beggan ouryssagh Ihisagh ee lhie sheese er e h-eddin goll rish ny tree gareyderyn, agh cha dod ee cooinaghtyn dy geayll rieau reill myr shen ec cosheeaghtyn; “as aghterbee, cre’n feeuid veagh ec cosheeaght,” smooinee Ealish, “dy beagh ooilley y sleih eginit lhie sheese er nyn eddinyn, as cha noddagh ad fakin veg?” ",
"So she stood still where she was, and waited.","Myr shen, hass ee raad v’ee, as duirree ish. ",
"     When the procession came opposite to Alice, they all stopped and looked at her, and the Queen said severely “Who is this?” ","     Tra raink y chosheeaght Ealish, scuirr ad ooilley as yeeagh ad urree, as dooyrt y Venrein dy barb, “Quoi shoh?"" ",
"She said it to the Knave of Hearts, who only bowed and smiled in reply.","Dooyrt ee shen rish Fieaumanagh ny Creeaghyn, nagh ren agh croymmey sheese as mongey myr freggyrt. ",
"      “Idiot!” said the Queen, tossing her head impatiently; and, turning to Alice, she went on, “What’s your name, child?”","     “Ommidan!” dooyrt y Venrein, craa e kione dy mee-hur- ransagh; as, chyndaa gys Ealish, hie ee er: “Cre’n ennym t’ort, phaitchey?”",
"      “My name is Alice, so please your Majesty,” said Alice very politely; but she added, to herself, “Why, they’re only a pack of cards, after all. I needn’t be afraid of them!”","      “Ealish, ta’n ennym orrym, my sailliu, Venrein Ooasle,” dooyrt Ealish, feer chooyrtoil; agh dooyrt ee neesht, ree hene, “Cammah, cha nee agh sthock dy chaartyn t’ayn, lurg ooilley. Cha lhiass dou goaill aggle rhymboo!” ",
,,
"      “And who are these?” said the Queen, pointing to the three gardeners who were lying round the rose-tree; for, you see, as they were lying on their faces, and the pattern on their backs was the same as the rest of the pack, she could not tell whether they were gardeners, or soldiers, or courtiers, or three of her own children.","      “As quoi ad shoh?” dooyrt y Venrein, as ish cowraghey magh ny tree gareyderyn va nyn lhie mygeayrt y mysh y villey-rose; t'ou toiggal, er y fa dy row ad nyn lhie er nyn eddinyn, as va'n soylley er ny dreeymyn oc yn un red as v'er ny fir elley, cha dod y Venrein fakin nee gareyderyn, ny sidooryn, ny cooyrteyryn, ny troor jeh ny paitchyn eck hene v’ayn. ",
,,
"      “How should I know?” said Alice, surprised at her own courage. ",      “Cre’n aght veagh fys ayms?” dooyrt Ealish as e creeaght hene cur yindys urree. ,
      “It’s no business of mine.”,      “Cha nee red erbee bentyn rhyms t’ayn.”,
"     The Queen turned crimson with fury, and, after glaring at her for a moment like a wild beast, screamed “Off with her head! Off —”","     Haink y Venrein dy ve jiarg lesh eulys, as, erreish jee v'er vlakey urree rish grig goll rish cretoor oaldey, ghow ee toshiaght dy screeaghey ""Ersooyl lesh e kione! Ersooyl lesh — ” ",
"      “Nonsense!” said Alice, very loudly and decidedly, and the Queen was silent.","      “Boghtynid!” dooyrt Ealish feer niartal as lesh shickyrys mooar, as va’n Venrein ny tost. ",
"     The King laid his hand upon her arm, and timidly said “Consider, my dear: she is only a child!”","     Hug y Ree e laue er y roih eck as dooyrt eh dy faitagh “Smooinee er, veen: cha nee agh paitchey ish!” ",
"     The Queen turned angrily away from him, and said to the Knave “Turn them over!”","     Hyndaa y Venrein er aght feer chorree ersooyl voish, as dooyrt  ee rish y Fieaumanagh “chyndaa ad harrish!” ",
"     The Knave did so, very carefully, with one foot.","     Hyndaa y Fieaumanagh ad, feer chiarailagh, lesh un chass. ",
"      “Get up!” said the Queen, in a shrill, loud voice, and the three gardeners instantly jumped up, and began bowing to the King, the Queen, the royal children, and everybody else.","      “Seose lhiu!” dooyrt y Venrein ayns coraa ard as lajer, as dy chelleeragh lheim ny gareyderyn seose as ghow ad toshiaght dy chroymmey sheese roish yn Ree, y Venrein, ny paitchyn reeoil, as gagh peiagh elley. ",
      “Leave off that!” screamed the Queen. “You make me giddy.” ,      “Ny jean-jee shen!” screeagh y Venrein. “Ta shiu cur thollaneys orrym.” ,
"     And then, turning to the rose-tree, she went on, “What have you been doing here?”","     As eisht, çhyndaa gys y villey-rose, hie ee er “C’red ta shiuish er ve jannoo ayns shoh?”",
"      “May it please your Majesty,” said Two, in a very humble tone, going down on one knee as he spoke, “we were trying—”","      “My sailliu, Venrein Ooasle,” dooyrt Jees feer imlee as eshyn goll sheese er un ghlioon tra v’eh loayrt, “va shin prowal — ”",
"      “I see!” said the Queen, who had meanwhile been examining the roses.","      “Ta mish toiggal!” dooyrt y Venrein, va er ve goaill baght jeh ny roseyn.",
"      “Off with their heads!” and the procession moved on, three of the soldiers remaining behind to execute the unfortunate gardeners, who ran to Alice for protection.","      “Ersooyl lesh ny king oc!” as dimmee y chosheeaght roish, faagail troor dy hidooryn va goll dy varroo ny gareyderyn treih, ren roie gys Ealish as ad shirrey coadey. ",
"      “You shan’t be beheaded!” said Alice, and she put them into a large flower-pot that stood near. The three soldiers wandered about for a minute or two, looking for them, and then quietly marched off after the others.","      “Cha bee ny king eu giarrit jiu!” dooyrt Ealish, as hug ee ad ayns crockan-blaa mooar va faggys jee. Ren ny tree sidooryn rouail mygeayrt son minnid ny jees, shirrey ad, as eisht ren ad cosheeaght dy feagh er oaie lurg ny fir elley. ",
      “Are their heads off?” shouted the Queen.,      “Vel ny king oc ersooyl?” dyllee y Venrein. ,
"“Their heads are gone, if it please your Majesty!” the soldiers shouted in reply.","     “Ta ny king oc ersooyl, my sailliu, Venrein Ooasie!” dyllee ny sidooryn myr freggyrt. ",
      “That’s right!” shouted the Queen. “Can you play croquet?”,      “Shen kiart!” dyllee y Venrein. “Vod oo cloie croquet?” ,
"     The soldiers were silent, and looked at Alice, as the question was evidently meant for her.","     Va ny sidooryn nyn dost, as yeeagh ad er Ealish, er y fa dy row eh baghtal dy row y feysht er ny vriaght jeeish. ",
      “Yes!” shouted Alice.,      “Foddym!” dyllee Ealish. ,
"      “Come on, then!” roared the Queen, and Alice joined the procession, wondering very much what would happen next.","      “Hooin roin eisht!” wuirroogh y Venrein, as hie Ealish stiagh marish y chosheeaght as ish smooinaghtyn dy jeean cre haghyragh lurg shoh. ",
      “It’s—it’s a very fine day!” said a timid voice at her side. ,      “She - she laa feer vraew t’ayn!” dooyrt coraa faitagh ec y lhiattee eck. ,
"     She was walking by the White Rabbit, who was peeping anxiously into her face.","     V’ee shooyl marish y Chonning Vane, va peeikearagh dy h-imneagh syn eddin eck. ",
"      “Very,” said Alice: “—where’s the Duchess?”","      “She, dy jarroo,” dooyrt Ealish. “C’raad ta’n Vendiuic?”",
"      “Hush! Hush!” said the Rabbit in a low, hurried tone. He looked anxiously over his shoulder as he spoke, and then raised himself upon tiptoe, put his mouth close to her ear, and whispered “She’s under sentence of execution.”a","      “Tostid, my sailt!” dooyrt y Chonning dy h-injil as dy siyragh. Yeeagh eh dy h-imneagh harrish e gheaylin myr loayr eh, as eisht hrog eh eh hene er baare e ordaagyn-coshey, hug eh e veeal faggys da’n chleaysh eck, as dooyrt eh myr sannish “T’ee fo deyrey baaish.” ",
      “What for?” said Alice.,      “Cre’n fa?” dooyrt Ealish. ,
      “Did you say ‘What a pity!’?” the Rabbit asked.,      “Dooyrt oo ‘Atreih!’?” vrie y Chonning. ,
"      “No, I didn’t,” said Alice: “I don’t think it’s at all a pity. I said ‘What for?’” ","      “Cha dooyrt,” dooyrt Ealish. “Cha nel shen treih er chor erbee. Dooyrt mish ‘Cre’n fa?’” ",
"      “She boxed the Queen’s ears—” the Rabbit began. Alice gave a little scream of laughter. “Oh, hush!” the Rabbit whispered in a frightened tone. “The Queen will hear you! You see, she came rather late, and the Queen said—”","      “Hug ee bassag da cleayshyn y Venrein —"" ghow y Chonning toshiaght. Lhig Ealish magh screeagh beg dy ghearey. “Oh, tostid!” hannish y Chonning as aggle er. “Cluinnee y Venrein oo! T’ou toiggal, haink ee beggan anmagh, as dooyrt y Venrein —"" ",
"      “Get to your places!” shouted the Queen in a voice of thunder, and people began running about in all directions, tumbling up against each other; however, they got settled down in a minute or two, and the game began. ","      “Gow-jee gys ny h-ynnydyn euish!” dyllee y Venrein goll rish taarnagh, as ghow sleih toshiaght dy roie noon as noal, as ad gymmylt ry cheilley: aghterbee, haink smaght orroo ayns minnid ny ghaa, as va’n gamman fo raad. ",
"     Alice thought she had never seen such a curious croquet-ground in her life; it was all ridges and furrows; the balls were live hedgehogs, the mallets live flamingoes, and the soldiers had to double themselves up and to stand on their hands and feet, to make the arches.","     Heill Ealish nagh row ee rieau er nakin faaie-croquet cho quaagh sy vea eck: va oirragyn as creaghyn ass towse ayn: she arkanyn-sonney bio va ny bluckanyn-croquet, as she lossyraneyn bio va ny thornaneyn, as beign da ny sidooryn ad hene y ghoobley as shassoo er nyn laueyn as cassyn, dy yannoo ny h-aaeghyn. ",
"     The chief difficulty Alice found at first was in managing her flamingo: she succeeded in getting its body tucked away, comfortably enough, under her arm, with its legs hanging down, but generally, just as she had got its neck nicely straightened out, and was going to give the hedgehog a blow with its head, it would twist itself round and look up in her face, with such a puzzled expression that she could not help bursting out laughing: and when she had got its head down, and was going to begin again, it was very provoking to find that the hedgehog had unrolled itself, and was in the act of crawling away: ","     Hoshiaght, y chied doilleeid ec Ealish, va shen cur smaght er y lossyrane eck: haink eh lhee cur e chorp, aashagh dy liooar, fo'n roih eck, as e lurgaghyn croghey sheese, agh, dy cliaghtagh, kiart myr va'n mwannal echey er ny yeeraghey eck as v'ee er chee bwoalley yn arkan sonney lesh e chione, veagh eh cassey eh hene mygeayrt as jeeaghyn seose ayns e h-eddin er aght cho boirit as nagh dod ee jannoo fegooish tuittym er garaghtee; as tra veagh e chione currit sheese eck reesht, as veagh ee er chee goaill toshiaght reesht, veagh ee brasnit dy mooar dy 'eddyn magh dy beagh yn arkan sonney neu-rowlit as er chee snaue ersooyl: ",
"besides all this, there was generally a ridge or furrow in the way wherever she wanted to send the hedgehog to, and, as the doubled-up soldiers were always getting up and walking off to other parts of the ground, Alice soon came to the conclusion that it was a very difficult game indeed.","as, ny sodjey na shoh, dy cliaghtagh veagh oirrag ny creagh raad erbee veagh ee laccal cur yn arkan sonney huggey, as, myr veagh ny sidooryn dooblit kinjagh girree seose as shooyl gys buill elley er y faaie, hoig Ealish feer tappee dy nee gamman feer doillee v’ayn dy jarroo. ",
"     The players all played at once without waiting for turns, quarrelling all the while, and fighting for the hedgehogs; and in a very short time the Queen was in a furious passion, and went stamping about, and shouting “Off with his head!” or “Off with her head!” about once in a minute.","     Va ny cloiederyn ooilley cloie ec yn un cheayrt, gyn fuirraghtyn rish shayllyn, as ad tuittym magh car y traa, as jannoo caggey son ny h-arkanyn sonney; ayns traa feer gherrid, va eulys agglagh er y Venrein, va stampey mygeayrt as gyllagh magh “Ersooyl lesh e chione!"" ny ""Ersooyl lesh e kione!"" red goll rish un cheayrt gagh minnid. ",
