Manx,English,Notes,,,
"Cha row eh son jannoo eh, as ren yn dooinney as yn er-oalys cheet er cha tappee as voddagh ad gys yn er-lhee.","He was not able to do it, and the man and the charmer came on as fast as they could to the doctor.",,,,
"Ren yn feaishtneyder gra yn ockle ghaa ny three dy keayrtyn, agh cha jinnagh yn uill castey. ","The charmer "" said the word "" two or three times, but the blood would not stop.",,,,
"Ren mee kiangle yn chuishlin, as ren shen jannoo ny share na yn oalys. ","I tied the artery, and that did better than the charm. ",,,,
"Va’n dooinney va giarrit gennaghtyn ny share son dy row yn feaishtneyder marish, son nagh row eh cha agglagh. ","The man who was cut felt better because the charmer was with him, because he was not so afraid.",,,,
Va enn aym er dooinney elley ren giarrey yn laue echey dy dowin lesh corran tra v’eh giarrey paart dy faiyr. ,I knew another man (who) had cut his hand badly with a sickle when he was cutting some grass. ,,,,
"Hie eh gys feaishtneyder elley, va yn oalys echey dy chastey fuill. ","He went to another charmer, who had the charm to stop blood. ",,,,
"Ren ad laboragh feiy laa dy yeeaghyn jinnagh eh castey, agh cha jinnagh eh castey. ","They worked all day to see if it would stop, but it would not stop. ",,,,
Boandey jesh currit er ren eh castey eh ec keayrt. ,A bandage properly put on stopped it at once.,,,,
"Tra hie pyagh erbee gys y dooinney * ec Ballawhane, v’eh eignit dy chur yn ennym da, as ginsh da yn skeerey v'eh cummal ayn. ","When any one went to the man at Balla-whane,* he was obliged to give his name, and tell him the parish he was living in. ",,,,
* Fer oalys ard ghooagh.,*  A noted Charmer.[4] ,"[4] Chalse Teare, Ballawhaine, the ‘fairy doctor’.",,,
Cha jinnagh yn pishag gobbragh ass yn skeerey.,The charm would not work out of the parish.,,,,
"Ren eh gra yn ockle harrish ny lossreeyn giarrit, as eisht ren eh rheynn ad ayns three ayrnyn, mysh lane doarn veg ayns dagh ayrn.","He “said the word” over the cut herbs, and then he divided them into three parts, about a small handful in each part. ",,,,
"Va dagh ayrn jeu shoh rheynnit ayns three ayrnyn elley, as gys dagh ayrn jeu shoh va currit cappan dy ushtey cloie, as eisht faagit dy hayrn son nuy minnidyn.","Each part of these was divided into three other parts, and to each part of them a cup of boiling water was put, and then left to draw for nine minutes.",,,,
"Yn dooinney va ching v’eh dy ghoaill nuy lane spainyn-“tea” jeh'n stoo, er nonney dy chur yn spain-“tea” nuy keayrtyn hug ny meillyn echey. ","The man who was sick was to take nine teaspoonfuls of the stuff, or (else) to put the teaspoon nine times to his lips. ",,,,
"Va’n ayrn veg shoh dy ve currit gys ymmyd dy chooilley trass oie, derrey veagh dy chooilley nuy ayrnyn baarit. ",This small part was to be put into use every third night until the whole nine parts were used. ,,,,
Ren yn lhiurid dy hraa cur traa dasyn dy gholl ny share. ,The length of time gave him time to get better.,,,,
"Eisht e eddin, as dy chooilley ayrn jeh e chorp dy ve nieet lesh yn ooillagh, as my ve veg harrish v'eh dy ve ceaut ayns yn aile.","Then his face and every part of his body was to be washed with the leavings, and if there was any over it was to be cast into the fire.",,,,
"Hie mee stiagh ayns thie ayns F--, as honnick mee dooinney goll trooid obbyr yn feaishtneyder. ","I went into a house in F---, and I saw a man going through the work of the charmer. ",,,,
"V’eh giu paart jeh'n toolagh ass cappan, as v’eh ny hassoo rooisht ayns tubbag vooar ayns mean y laare, as yn fer feaishtneyder nice yn chorp echey lesh awree yn lhuss. ","He was drinking part of the substance of the herbs out of a cup, and he was standing naked in a big tub in the middle of the floor, and the charmer washing his body with the boiling of the herb. ",,,,
Hie mee magh cha leah as foddym goll.,I went out as soon as I could go.,,,,
"Tra va mee my lhiannoo mysh shey ny shiaght dy vleeaney, ren mee goll gys Purt Noo Moirrey dy akin ben voish Ballawhane v'ee cummal ayns Purt Noo Moirrey. ","When I was a child about six or seven years (of age), I went to Port St. Mary to see a woman from Ballawhane who dwelt in Port St. Mary. ",,,,
V’ee ben jeh foaynoo mooar. ,She was a woman of great repute. ,,,,
V’ee troggal my chione keayrt ny jees ’sy chiaghtyn. ,She lifted my head a time or two in the week. ,,,,
"Va mee surranse lesh kione ching, as va’n wannal aym cam. ","I was suffering with a sick head, and my neck was crooked. ",,,,
"Va mee eignit dy iu paart jeh’n awree, as va my chorp nieeit ooilley harrish lesh y paart elley.","I was compelled to drink part of the liquor, and my body was washed all over with the other part. ",,,,
Va wheesh dy ghwoaie aym er ren mee goll ny share chelleeragh. ,I hated it so much that I got better at once.,,,,
"My huyr as va chiassagh scarleod eck tra v’ee daa vlein dy eash, as ghow ee yn rose ayns yn eddin as yn chione eck, lurg yn chiassagh.","My sister had scarlet fever when she was two years of age, and she took the rose in her face and head, after the fever. ",,,,
"V’ee tendit liorish yn er-lhee ain hene, agh va my vummig as yn ven-boandyr eck smooinaghtyn dy beagh eh ny share dy gheddyn oalys currit urree.","She was attended by our own doctor, but my mother and her nurse thought it would be better to get a charm put on her.",,,,
Ren ad cur fys son shenn ghooinney va oalys echey son yn rose.,They sent for an old man who had a charm for the rose.,,,,
Haink eh stiagh ayns y chamyr boayl va my huyr ny lhie.,He came into the room where my sister was lying. ,,,,
Va lane cappan dy smarrey muck fegooish sollan ayns ny laueyn echey.,There was a cup of hog’s lard without salt in his hands. ,,,,
"Ayns yn smarrey muck va nuy meeryn dy straueyn, giarrit jeh ec yn chied yunt.","In the hog’s lard were nine pieces of straw, cut off at the first joint.",,,,
"Hie eh sheese er e ghlioonyn as ren eh gra yn ockle harrish yn smarrey, as ren eh mastey yn smarrey lheit lesh ny straueyn.","He went down on his knees and said the word over the lard, and he stirred the melted lard with the straws.",,,,
"Va ny straueyn goit ass as currit ayns yn aile, as va smarrey muck currit er eddin my huyr, as er yn chione eck. ","The straws were taken out and put into the fire, and hog’s lard was put on my sister’s face, and head. ",,,,
"V’ee feer dhonney, as hooar ee baase laa ny vairagh.","She was very ill, and she died next day. ",,,,
"Va mee goaill yindys, lane bleeantyn lurg shen, dy chlashtyn yn er-lhee mooar Erasmus Wilson, mychione doghanyn ayns crackan, gra nagh ren eh geddyn red erbee ny share na smurrey muck son yn rose.","I took wonder (was surprised), many years after that, to hear the great doctor Erasmus Wilson about (for) diseases of the skin, say that he never got anything better than hog’s lard for erysipelas.",,,,
OALYS DY CHASTEY FUILL,CHARM TO STOP BLOOD,,,,
“O Hiarn ! clasht rish my phadjer ayns Dty ynrickys. ,"O Lord, hear my prayer in Thy righteousness.",,,,
Cur geill da my phadjer ayns Dty irrinys. ,Give ear to my prayer in Thy faithfulness.,,,,
Ren peccah goaill toshiaght ayns Adam as Aue. ,Sin first began in Adam and Eve.,,,,
As ayns Dty hilley ta mish nish sumney yn uill shoh dy ve castit. Amen.”,And. in Thy sight I now charge,,,,
,This blood to be stopped. Amen.”,,,,
"Hooar mee yn oalys shoh voish Juan y Kelly, Cronk Shynnagh, ayns yn viein hoght cheead yeig as three-feed, son dy row mee yn phyagh s’faggys mooinjerey va echey. ","I got this charm from John Kelly, Cronkshynnagh, in the year eighteen hundred and sixty, for I was his nearest relation.",,,,
"Dooyrt eh rhym dy row eh er prowal eh keeadyn keayrt, as va’n uill dy kinjagh castit. ","He told me he had proved it hundreds of times, and that the blood always stopped. ",,,,
Smooinee mee dy row eh er ve castit edyr v’eh er ghra yn oalys ny dyn. ,"I thought it would have stopped whether he would have "" said the charm "" or not. ",,,,
Ren eh cur aigney aashagh da’n fer va’n uill echey roie.,It gave an easy mind to the person whose blood was running.,,,,
OALYS SON JUNTYN SHEEYNT,CHARM FOR SPRAINED JOINTS,,,,
Abbyr padjer y Chiarn. ,Say the Lord’s Prayer.,,,,
"Nish abbyr three keayrtyn, ","Now say three times, "" ",,,,
"“Ayns ennym yn Ayr, as y Vac, as y Spyrryd Noo.","In the name of the Father, and the Son, and the Holy Ghost.",,,,
Hie Creest gys creg Dy laanaaghey mwannal eig; ,Christ went to the rock,,,,
"As my rosh Creest yn laare,",To heal a sore neck;,,,,
Va’n wannal eig ny share.,And before Christ reached the ground,,,,
,The sore neck was better.,,,,
"Bee slane dagh cuishlin,","Be whole each vein, ",,,,
"as bee slane dagh feh,","and be whole each sinew, ",,,,
"as bee slane dagh cron,","and be whole each sore, ",,,,
"as bee slane dagh ashoon jeh’n theill,","and be whole each nation of the world, ",,,,
as dy ve yn ayrn shen kiart cha mie myr cass erbee nagh row red erbee jannoo er.,and may that part be quite as well as any foot there was not anything doing on it.*,,,,
,"* I.e. there was nothing the matter with it,",,,,
"Hiarn, cur couyral. Dy chur Jee da couyral.”","Lord give a cure. God give a cure to him.""",,,,
PISHAG SON FAIRAIG ,CHARM FOR AN ENLARGED GLAND,,,,
"Nuy meeryn dy yiarn currit tessen er y cheilley harrish yn att nuy keayrtyn, as gra ","Nine pieces of iron put across each other over the swelling nine times, saying,",,,,
"“Lheie ersooyl myr kay er ny sleityn, as myr keayn er y traie. ","“Melt away as mist on the mountains, and as the sea on the shore.",,,,
"Ayns ennym yn Ayr, as y Vac, as y Spyrryd Noo,”","In the name of the Father, and the Son, and the Holy Ghost.”",,,,
"YN PISHAG NY MUMPYN, NY CHENGEY VEG","CHARM FOR THE MUMPS, OR LITTLE TONGUE",,,,
"Abbyr padjer y Chiarn. Nish abbyr three keayrtyn,","Say the Lord’s Prayer. Now say three times,",,,,
"“Ayns ennym yn Ayr, as yn Vac, as y Spyrryd Noo. ",""" In the name of the Father, and the Son, and the Holy Ghost.",,,,
"My she ny mumpyn, ny scoarnagh ghonnagh, ny yn  chengey veg, troggyms seose dty chione.","If it is the mumps or sore throat,",,,,
,"Or the little tongue,",,,,
,I will lift thy head. ,,,,
Troggyms seose dty chione. ,I will lift thy head.,,,,
"Troggys Jee, troggys Moirrey, troggys Maal. ","God will lift, Mary will lift, Michael will lift.",,,,
"Mish dy ghra, as Jee dy yannoo eh. ","Me to say, and God to do it.",,,,
Myr shen hie Creest er y droghad. ,Thus Christ went on the bridge.,,,,
"Troggyms seose dty yuntyn, fehyn as fuill.”","I will lift up thy joints, sinews and blood.”",,,,
OALYS SON FAHNAGHYN ,CHARM FOR WARTS,,,,
"Va meer dy snaie olley, as va cront currit er son dy chooilley fahney, as currit ayns oaie. ","There was a piece of woollen thread, and a knot was put on it for every wart, and placed in a grave.",,,,
"“Oanluckey, Oanluckey, goll gys y cheeill. Cur lesh ny fahnaghyn aym marish ny fahnaghyn ayd hene. ","""Funeral, funeral, going to the church. Bring my warts with thy own warts. ",,,,
"Ayns ennym yn Ayr, as y Vac, as y Spyrryd Noo.”","In the name of the Father, and the Son, and the Holy Ghost.""",,,,
OALYS SON YN CHENNEY-JEE,"CHARM FOR THE RINGWORM (""FIRE OF GOD"")",,,,
"Nuy juntyn dy choonlagh oarn, chirmit dy vleh lesh ny meir, as eisht mastit lesh shelley hrostey, as currit er yn chenney-Jee three keayrtyn. ","Nine knots (j oints) of barley straw, dried and ground (crumbled) by the finger, and then mixed with fasting spittle, ~ and put on the ringworm three times.",,,,
"“Scolt y chenney-Jee, çhenney-Jee çheh. ","“Split ringworm, hot fire of God.",,,,
"Ny skeayl ny smoo, ny skeayl ny shlea. ","Don’t spread any more, don’t spread any wider.",,,,
"Ayns ennym yn Ayr, y Vac, as y Spyrryd Noo.”","In the name of the Father, the Son, and the Holy Ghost.”",,,,
PISHAG SON LHEUNICAN,CHARM FOR A STYE,,,,
"Va’n lheunican dy ve ventyn rish dy aashagh mygeayrt y mysh lesh freeney prash, noi yn ghrian tra va’n chied ayrn jeh’n oalys grait, as lesh yn ghrian tra va’n ayrn s’jerree grait. ","The stye was to be touched easily about it with a big yellow brass pin, against the sun when the first part of the charm was said, and with the sun when the last part was said (repeated). ",,,,
Va’n oalys grait three keayrtyn. ,The charm was repeated three times.,,,,
"“Lheunican ’nane, lheunican jees, lheunican three, lheunican kiare, lheunican queig, lheunican shey, lheunican shiaght, lheunican hoght, lheunican nuy. ","“Stye one, stye two, stye three, stye four, stye five, stye six, stye seven, stye eight, stye nine.",,,,
,,,,,
"Veih nuy gys hoght, veih hoght gys shiaght, veih shiaght gys shey, veih shey gys queig, veih queig gys kiare, veih kiare gys three, veih three gys jees, veih jees gys ’nane, veih ’nane gyn veg.”","From nine to eight, from eight to seven, from seven to six, from six to five, from five to four, from four to three, from three to two, from two to one, from one to nothing.”",,,,
,,,,,
DY CHASTEY ROlE FOALLEY,TO STOP RUNNING BLOOD,,,,
"Haink three deiney crauee voish yn Raue, Creest, Peddyr, as Paul.","Three religious men came from Rome—Christ, Peter, and Paul.",,,,
"Va Creest er y chrosh, as va’n uill Echey shilley, as Moirrey er ny glioonyn eck Liorish. ","Christ was on the cross, and His blood was shedding, and Mary on her knees by Him.",,,,
"Ghow fer jeu yn er-obbee ayns e laue yesh, as hayrn Creest crosh harrish. ","One of them took the man charmer in his right hand, and drew a criss-cross + over him.",,,,
Haink three mraane aegey harrish yn ushtey.,Three young women came over the water.,,,,
"Dooyrt unnane jeu, “Seose”.","One of them said, “Up.”",,,,
"Dooyrt ’nane elley, “Fuirree”.","Another said, “Wait.”",,,,
"Dooyrt yn trass unnane, “Castyms fuill dooinney as ben.”","The third one said, “I will stop the blood of man or woman.”",,,,
"Mish dy ghra, as Creest dy yannoo eh. Ayns ennym yn Ayr, as y Vac, as y Spyrryd  Noo.","I to say, and Christ to do it,",,,,
,"In the name of the Father, and the Son, and the Holy Ghost.",,,,
"Three Moirraghyn hie gys yn Raue, ny keymee, ny cughtee,[5] Peddyr as Paul. ","Three Maries went to Rome, the spirits of the church, and the spirits of the houghs, Peter and Paul.","[5] [ny keymee, ny cughtee] — [Ny keimee as ny cughtee] [KEIMAGH, s. pl. EE]. ‘a spirit which is supposed to haunt and guard the church yard stiles’ CUGHTAGH, s. pl. CUGHTEE. a fairy, a sprite, a spirit of the houghs, say some, ny-keymee as ny cughtee. (Kelly, J)  ",,,
"Dooyrt Moirrey jeu, “Shass.”","One Mary of them said, “Stand.” ",,,,
"Dooyrt Moirrey jeu, “Shooyl.”","Another Mary of them said, “Walk.”",,,,
"Dooyrt Moirrey elley, “Dy gastey yn uiIl shoh, myr chast yn uill haink ass lhottyn Chreest.”","Another Mary said, “Stop this blood, as the blood stopped (which) came from the wounds of Christ.”",,,,
"Mish dy ghra eh, as Mac Voirrey dy chooilleeney eh.","I to say it, and the Son of Mary to perform it.",,,,
PISHAG SON Y ROIG ,CHARM FOR THE KING’S EVIL,,,,
"“Ta mee rheynn eh ayns ennym yn Ayr, as y Vac, as y Spyrryd Noo. ","“I divide it in the name of the Father, the Son, and the Holy Ghost.",,,,
"Edyr eh ve roig, ny roig yn ree, dy jean y chron rheynnit shoh, skeayl yn dourin shoh er geinnagh ny marrey.”","Whether it be the evil, or the king’s evil, divide this evil, spread this evil on the sands of the sea.”",,,,
PISHAG DY GHEDDYN FUILL,CHARM TO GET BLOOD,,,,
"“Farraneagh yn uill ghoo, myr yiare bumnagh dhoo. ",“Springing the black blood as the short black looseness. ,,,,
"Goyms eh, as bee eh aym. Vaikym eh, as cha derym geill da ny smoo.”","I will take it, and I will have it. I shall see it, and I shall not give heed to it any more.”",,,,
PISHAG SON YN VUINNAGH,CHARM FOR LOOSENESS,,,,
"Va Philip ree ny shee, as Bahee yn ven echey, as yinnagh ee breearrey gys Jee nagh beagh eh dy bragh laccal er aeg ny shenn. ","Philip was king of peace[6], and Bahee his wife, and she would swear to God that he would never want young or old.",[6] ree ny shee] more likely here to mean ‘the king of the fairy world’. (Philip and Bahee are elswhere named as king and queen of the [ferrishyn]).,,,
"Goyms fynn firrinagh jiooldym voym yn doo yiare bumnagh, as goyms eh, as bee eh aym, as cha bee'm dy bragh dy dhonney yiare buinnagh.","I will take the true sprite and cast from me the black short loose-ness, and I will take it, and I will have it, and I will never be sick of the painful looseness.",,,,
"Ayns shenn hraaghyn va’d smooinaghtyn dy voddagh doghanyn ve currit gys fer elley, ny goit voish.","In old times they thought that diseases could be given to another, or taken from him.",,,,
"Ta fys aym er sleih ren eab dy chur doghan gys feallagh elley, dy gheddin rea rish adhene.","I know of people trying to give a disease to other people, to get rid of it themselves. ",,,,
"Cha row fys oc dy row doghanyn tannaghtyn yn un hraa, ny veagh ad goll ny share ; as dy jinnagh ooilley doghanyn goaill traa gerrid dy ghuirr, son dy row lane mooar doghanyn cheet voish oohyn, ny beishtyn veggey, ny “sporeyn.”","They did not know that diseases last a certain time, nor that they would get better ; and that all diseases would take a short time to hatch (incubate), for a great many diseases come from eggs, or small animals (microbes) or spores. ",,,,
"Ayns yn chooish shen, va’n dooinney va’n oalys echey booiagh goaill eh voish fer elley.","In that case, the man who had the charm was willing to take it from the other man. ",,,,
"Heill eh dy voddagh eh dellal rish ny share na’n fer elley, son dy row yn oalys echey.","He supposed he would be able to deal with it better than the other, because he had the charm.",,,,
"Troggal yn chione va jeant son pian dy horch erbee ayns y chione, as va’n oalys grait tra va’d jannoo eh.","Lifting the head was done for any kind of pain in the head, and the charm was said when they were doing it.",,,,
"Va un laue currit ayns beeal yn phyagh ching, as yn laue elley cooyl y ching, as eisht jingey ny laueyn cooidjagh.","One hand was placed in the mouth of the sick person, and the other hand behind (back of) the head, and then pressing the hands together. ",,,,
"Ny keayrtyn va ny laueyn currit er dagh cheu jeh’n chione, as eisht jingit cooidjagh.","Sometimes the hands were placed on each side of the head, and then pressed together.",,,,
CAGHLAAGHYN CLIAGHTAGHYN,VARIOUS CUSTOMS,,,,
"Va freenaghyn slaait harrish askaidyn, as lheunican tooill, as lhiggit dy vergaghey, as hooar ad ny share. ","Pins were rubbed over boils, and stye on the eye, and allowed to rust, and they got better.",,,,
"Va brashleid ny cliegeen ceaut mygeayrt y wannal, son oalys dy reayll ersooyl scoarnagh ghonnagh.","A bracelet or j ewel was worn about the neck, for a charm to keep away sore throat.",,,,
"Boandey mysh mwannal y laue, abane as mwannal, dy reayll ersooyl drogh spyrrydyn.","A band about the neck of the hand (wrist), ankle, and neck, to keep away evil spirits.",,,,
"Fainaghyn jeant jeh daa veain son aaghcheoi, ny er son annoonidyn. ","Rings made of two metals for rheumatism, or for weaknesses.",,,,
"Airh-hallooin ayns piob, son criu eeackle. ","Yarrow in a pipe, for toothache.",,,,
"Joan kairdagh ayns ushtey, son boghtynid yn uill.","Smithy dust in water, for poverty of blood.",,,,
"Poodyr gunn, son yn un aght. ","Gunpowder, for the same thing.",,,,
Va cluigeenyn as fainaghyn ceaut dy reayll drogh spyrrydyn ersooyl.,Beads and rings were worn to keep bad spirits away.,,,,
Va clagh lesh towl dooghyssagh ayn ceaut mygeayrt y wannal dy lheihys annoonidyn.,A stone with a natural hole in it was worn about the neck to cure “fits.”,,,,
"Va skillin goit ass yn chistey killagh, as towl, currit trooid, as eisht kiangit mygeayrt y wannal dy reayll ersooyl annoonidyn. ","A shilling was taken out of the church box, and a hole put through it, and then tied about the neck to keep away fits.",,,,
Cur yn laue corp marroo er cowrey ruggyree yinnagh eh y lheihys. ,Putting the hand of a dead body on a birth-mark would cure it. ,,,,
"Va laue dooinney currit er guilley, as laue ben er ’neen.","The hand of a man was put on a boy, and the hand of a woman on a girl.",,,,
Va fainaghyn ayns ny cleayshyn ceaut dy chur ersooyl drogh spyrrydyn. ,Rings were worn in the ears to keep away evil spirits.,,,,
"Jiole lhott, dy yannoo eh glen.","Sucking a wound, to make it clean.",,,,
"Shliee bolg frog, dy ve jargal dy ghoaill yn aile ass lostey. ","Licking the belly of a frog, to be able to "" take the fire out of a burn.""",,,,
"Cur cass, ny laue, ta er choayl yn vhioyr, ayns minnagh baagh ta chelleeragh marroo. ","Putting a foot, or hand, that has lost power, in the entrails of an animal directly it is killed.",,,,
"Snaaue sheese ny greeshyn gour e ching, three Jedooneeyn geiyrt er y cheilley, ayns ooryn killagh, son boghtynid fuill.","Creeping down the stairs head first three Sundays in succession, during church hours, for poverty of blood.",,,,
"Troggal yn chleeau, ny yn chleeau heese, son pian ayns y ghailley. ","Lifting the breast, or the breast down, for pain in the stomach.",,,,
"Va meer veg dy chainle currit er ping as foaddit, as currit er beeal y ghailley, as gless currit harrish, as va’n chleeau troggit seose tra va’n aer losht.","A small piece of candle was placed on a penny and lighted, and put on the pit of the stomach, and a tumbler placed over it, and the breast was raised up as the air was burnt.",,,,
"Croymmey sheese as cur shelley fo chiagh, son pian ’sy lhiattee, te cur ass ynnyd gheay ayns y minnagh.","Stooping down and putting a spit under a stone, for pain in the side, to displace the fiatulency in the colon.",,,,
Va caslys yn chrosh jeant er y lhiattee gansoor yn un cheint.,The sign of the cross made on the side an-swered the same purpose.,,,,
"Va lhiannoo currit ayns oabbyr mwyllin, as lhiggit dy chadley, son yn truh.","A child was placed in the hopper of a mill, and allowed to sleep, for hooping cough. ",,,,
Te jerkit dy row eh dy agglaghey yn lhiannoo veih moughaney.,"It is expected, to frighten the child from coughing.",,,,
"Broit lugh, currit da lhiannoo, dy reayll eh veih niughey yn lhiabbee.","Mouse broth, given to a child, to keep the child from wetting the bed. ",,,,
Foddee dy row eh dy agglagh yn lhiannoo.,Perhaps it was to frighten the child.,,,,
Reddyn va ymmyd jeant jeh ec sleih Manninagh veih reeriaght beiyn.,Things used by the Manx from the animal kingdom.,,,,
"Bithag-key chiu currit ayns clooid as currit fo clagh, dy hrastey eh, ymmyd jeant jeh dy yannoo meeley cron as son lostey ghrian.","Thick cream put into a cloth and put under a stone, to squeeze it, used to soften wounds and for sunburn.",,,,
"Eeym losht, fegooish sollan, ymmyd jeant jeh dy veelaghey. ","Burnt butter, without salt, used to soften.",,,,
Blennick-cholgey ymmyd jeant jeh ayns yn un aght.,Fat of the mesentery used in the same way.,,,,
Eeh goair.,Tallow of goats.,,,,
"Fynnican ooh, nooyr, as feeyn-gyere, seiyt kione y cheilley as currit er clooid dy yannoo boandey creoi. ","White of egg, flour, and vinegar, mixed together and put on a cloth, to make a stiff bandage.",,,,
Shelley cramman ymmyd jeant jeh son sooillyn gonnagh. ,Snail spit used for sore eyes.,,,,
Glenney eeym dy kinj agh freilt er yn voalley lurg bainney er ve vestit. ,Cleanings of butter always fastened on the wall after milk had been churned.,,,,
"Va shelley hrostey currit er sooillyn gonnagh, cleayshyn, as meillyn. ","Fasting spittle was put on sore eyes, ears, and lips.",,,,
"Va muck-meay currit er fahney as eisht currit ayns clooid er billey drine, lesh jiolg trooid yn vuck veay, as yinnagh yn fahney goll ersooyl. ","A slug was put on a wart, and put in a cloth on a thorn tree, with a thorn through the slug, and the wart would go away.",,,,
Va mooin ymmyd jeant jeh dy chreoiaghey as dy veelaghey. ,Urine was used to harden and to soften.,,,,
"Broit crammag, ymmyd jeant jeh son doghan ny scowanyn.","Snail broth, used in disease of the lungs (consumption).",,,,
Ta clabbag dy chrammagyn yminyd jeant jeh dy laanaghey gonnid. ,A poultice of snails is used to heal a sore. ,,,,
"Eoylley ollee, ymmyd jeant jeh son lostaghyn, as giarragyhn. ","Cow dung used for burns, and cuts.",,,,
"Eoylley ghuiy, yn ayrn bane, broiet ayns lhune, son y vuighey.","Goose dung, the white part, boiled in ale, for jaundice.",,,,
Reddyn ymmyd jeant jeh veih reeriaght lossereeyn.,Things used from the vegetable kingdom. ,,,,
"Drow, clabbag son feill varroo.","Brewers’ grains [spent], poultice for dead (mortifying) flesh.",,,,
"Flee, grundsyl, as lhuss ny moal moirrey, broojit eddyr daa clagh, clabbag son brooghyn.","Chickweed, groundsel, and marsh-mallow, bruised between two stones, poultice for bruises.",,,,
"Duillagyn cabbash broiet, mie son cleeau ghonnagh. ","Boiled cabbage leaves, good for sore breast.",,,,
"Clabbag dy phraasyn broojit, mie son scoarnagh ghonnagh. ","Poultice of bruised potatoes, good for sore throat.",,,,
"Napinyn broiet, mie son clabbag.","Boiled turnips, good for poultice.",,,,
"Carradgeyn broiet, mie son clabbag. ","Carrots boiled, good for poultice.",,,,
"Parsley broojit, mie son brooghyn.","Parsley bruised, good for bruises.",,,,
"Woishleeyn broojit, marish smarrey muck, mie son yn rose.","Penny-walls* bruised, with lard, good for erysipelas.",,,,
,* Wall pennywort.,,,,
"Lus-thie, mie son sooillyn gonnagh.","House-leek, good for sore eyes.",,,,
"Duillagyn dress broiet, son sooillyn gonnagh.","Briar leaves boiled, for sore eyes.",,,,
"Airh-hallooin, mie son dy chooilley cheint dy ghoghan.","Yarrow, good for every kind of disease.",,,,
"Rass lieen, mie son clabbag, as er son feayraght as moughane.","Linseed, good for a poultice, and for a cold and cough.",,,,
"Duillagyn cabbag, son clabbag, as er son gah undaagagh.","Dock leaves, for a poultice, and for nettle stings.",,,,
"Duillag Pharick, yn duillag dy ve skeaylt er lurgey ghonnagh.","Plantain, the leaf to be spread on a sore leg. ",,,,
"Slane-luss, broojit eddyr daa clagh, dy chastey fuill, as er son brooghyn. ","Ribwort (all-heal), bruised between two stones, to stop blood, and for bruises.",,,,
Vervine va ymmyd jeant jeh dy reayll ersooyldrogh spyrrydyn veih dooinney ny baagh,Vervain was used to keep away bad spirits from man or beast. ,,,,
V’eh mennick currit da muckyn.,It was often given to pigs.,,,,
"Dossan dy undaagagh, as meer dy airh hallooin, mie dy reayll fer veih drogh spyrrydyn as ferishyn.","A bunch of nettles, and a piece of yarrow, good to keep one from evil spirits and fairies.",,,,
"Cumfurt scrist, as boandit mygeayrt mwannal-cass, ny abane, ny mygeayrt mwanrial laue, dy yannoo keint dy eaddagh-kereagh.","Comfrey scraped, and bandaged about the small of the leg or the ankle, or about the neck of the hand (wrist), to make a kind of “cere cloth.”",,,,
"Lhuss-y-lhee, ny bollan feailleoin, dy reayll ersooyl drogh spyrrydyn.","Healing Plant, or mugwort, to keep away evil spirits.",,,,
"Va drogh spyrrydyn oyr annoonidyn, as lhuss-y-.lhee ny bollan feailleoin yinnagh ad y lheihys.","Evil spirits were the cause of fits, and the herb of healing or mugwort would cure them.",,,,
"Va ymmyd jeant jeh son annoonidyn, ny son yn chingys huittymagh. ","It was used for fits, or for epilepsy..",,,,
"Tayrnit seose lesh ny fraueyn ec yn vean-oie Laa’l Feailleoin, yinnagh eh freayll yn oays echey son yn slane blein. ","Pulled up by the roots at midnight on (the night of) St. John’s Eve (July 4th), it would keep its virtue for the whole year",,,,
"Ta bollan bane yn un lhuss as bollan feaill eoin, son dy row fo yn duillag bane, ny bane er yn cheu s’hinsley.","The White Herb is the same as mugwort, for it was white under the leaf, or white on the lower side.",,,,
Va luss yn ollagh currit da lheiyee.,"The Cattle Herb (Angelica), was given to calves.",,,,
"Lhuss yn ollee, ny ollystryn keoie, son beeal gonnagh ayns maase, as er son ny beishtyn ny criu eeacklyn.","Herb for cattle, or Alexander, for sore mouth in cattle, and for toothache.",,,,
CABDIL X,CHAPTER X,,,,
OBBEEYS,SUPERSTITIONS AND SORCERY,,,,
"Va arran as caashey currit ayns yn phoagey, liorish yn yen va cur lesh yn oikan gys yn cheill, as currit da’n chied phyagh yinnagh ee meeiteil, dy lhiettal yn drogh hooill.","BREAD and cheese were carried in the pocket, by the woman carrying the child to the church, and given to the first person she would meet, to prevent the evil eye.",,,,
"Cha row eh smooinit dy ve red cairagh da pyagh erbee dy ghoaill yn choodagh jeh eddin yn lhiannoo, dy yeeaghyn er.",It was not thought to be a right thing for any person to take the covering off the face of the child to look on it.,,,,
"Va arran as caashey dy mennick currit da yn chied phyagh yinnagh eh meeiteil, liorish fer erbee va freaylt ec y thie voish yn, cheeill liorish chingys, ny oyr erbee elley, tra hie pyagh hug yn cheeill reesht son yn chied cheayrt.","Bread and cheese were often given to the first person he would meet, by any one who had been kept at home from church by sickness, or any other cause, when a person went to church again for the first time.",,,,
"Va sleih credjal dy vod lhiannoo ve caghlaait, dy beagh eh faagit ny-lomarcan ayns y thie.","People believed that a child could be changed, if it would be left alone in the house.",,,,
